FLIGHT_DATE,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
3/5/15,EV,4352,CVG,EWR,6:42:00 PM,,,,,113,,,569,,,8:35:00 PM,,,0,1,C,,,,,
3/5/15,MQ,3549,MIA,CVG,6:50:00 PM,6:44:00 PM,-6,13,6:57:00 PM,165,158,138,948,2:15:00 AM,7,9:35:00 PM,9:22:00 PM,-13,0,0,,,,,,
3/5/15,DL,1896,MCO,CVG,7:05:00 PM,,,,,132,,,757,,,9:17:00 PM,,,0,1,B,,,,,
3/5/15,EV,4587,IAH,CVG,7:07:00 PM,7:04:00 PM,-3,15,7:19:00 PM,137,132,105,871,2:04:00 AM,12,10:24:00 PM,10:16:00 PM,-8,0,0,,,,,,
3/5/15,DL,915,ATL,CVG,7:12:00 PM,7:20:00 PM,8,14,7:34:00 PM,87,72,54,373,2:28:00 AM,4,8:39:00 PM,8:32:00 PM,-7,0,0,,,,,,
3/5/15,DL,2270,CVG,SLC,7:18:00 PM,7:28:00 PM,10,10,7:38:00 PM,232,221,192,1450,2:50:00 AM,19,9:10:00 PM,9:09:00 PM,-1,0,0,,,,,,
3/5/15,EV,4536,EWR,CVG,7:25:00 PM,,,,,131,,,569,,,9:36:00 PM,,,0,1,C,,,,,
3/5/15,OO,5157,CVG,DEN,7:45:00 PM,7:44:00 PM,-1,10,7:54:00 PM,187,171,152,1069,2:26:00 AM,9,8:52:00 PM,8:35:00 PM,-17,0,0,,,,,,
3/5/15,MQ,3186,CVG,DFW,7:50:00 PM,8:27:00 PM,37,19,8:46:00 PM,161,179,145,812,2:11:00 AM,15,9:31:00 PM,10:26:00 PM,55,0,0,,18,0,0,37,0
3/5/15,MQ,3438,DFW,CVG,7:50:00 PM,7:49:00 PM,-1,19,8:08:00 PM,131,121,95,812,2:43:00 AM,7,11:01:00 PM,10:50:00 PM,-11,0,0,,,,,,
3/5/15,EV,5174,CVG,GRR,7:55:00 PM,7:55:00 PM,0,11,8:06:00 PM,64,60,44,268,2:50:00 AM,5,8:59:00 PM,8:55:00 PM,-4,0,0,,,,,,
3/5/15,OO,4740,CVG,BNA,8:00:00 PM,7:55:00 PM,-5,15,8:10:00 PM,67,68,43,230,1:53:00 AM,10,8:07:00 PM,8:03:00 PM,-4,0,0,,,,,,
3/5/15,EV,5194,CVG,EWR,8:05:00 PM,,,,,120,,,569,,,10:05:00 PM,,,0,1,A,,,,,
3/5/15,DL,2414,CVG,LAS,8:10:00 PM,8:18:00 PM,8,9,8:27:00 PM,255,228,213,1678,2:00:00 AM,6,9:25:00 PM,9:06:00 PM,-19,0,0,,,,,,
3/5/15,OO,4443,CVG,MKE,8:10:00 PM,8:10:00 PM,0,8,8:18:00 PM,82,67,54,318,2:12:00 AM,5,8:32:00 PM,8:17:00 PM,-15,0,0,,,,,,
3/5/15,DL,2631,CVG,PHX,8:15:00 PM,8:16:00 PM,1,10,8:26:00 PM,243,237,223,1569,2:09:00 AM,4,10:18:00 PM,10:13:00 PM,-5,0,0,,,,,,
3/5/15,MQ,3088,ORD,CVG,9:05:00 PM,9:00:00 PM,-5,15,9:15:00 PM,66,64,41,265,2:56:00 AM,8,11:11:00 PM,11:04:00 PM,-7,0,0,,,,,,
3/5/15,F9,1299,CVG,PHX,9:20:00 PM,9:38:00 PM,18,10,9:48:00 PM,235,264,249,1569,2:57:00 AM,5,11:15:00 PM,2:02:00 AM,47,0,0,,46,0,0,1,0
3/5/15,DL,1126,ATL,CVG,9:56:00 PM,1:08:00 AM,192,13,1:21:00 AM,89,72,54,373,2:15:00 AM,5,11:25:00 PM,2:20:00 AM,175,0,0,,0,0,144,31,0
3/5/15,DL,1089,SFO,CVG,10:45:00 PM,10:49:00 PM,4,15,11:04:00 PM,264,263,242,2036,6:06:00 AM,6,6:09:00 AM,6:12:00 AM,3,0,0,,,,,,
3/5/15,DL,1936,LAX,CVG,10:53:00 PM,10:55:00 PM,2,18,11:13:00 PM,247,253,230,1900,6:03:00 AM,5,6:00:00 AM,6:08:00 AM,8,0,0,,,,,,
3/5/15,DL,761,LAS,CVG,11:45:00 PM,11:41:00 PM,-4,13,11:54:00 PM,219,214,194,1678,6:08:00 AM,7,6:24:00 AM,6:15:00 AM,-9,0,0,,,,,,
3/6/15,F9,1350,PHX,CVG,3:15:00 PM,2:05:00 AM,110,31,2:36:00 AM,200,230,173,1569,7:29:00 AM,26,5:35:00 AM,7:55:00 AM,140,0,0,,56,0,83,1,0
3/6/15,DL,2256,PHX,CVG,9:45:00 PM,11:35:00 AM,-10,15,2:50:00 AM,205,192,172,1569,5:42:00 AM,5,6:10:00 AM,5:47:00 AM,-23,0,0,,,,,,
3/6/15,MQ,3597,CVG,DFW,5:50:00 AM,5:46:00 AM,-4,34,6:20:00 AM,174,184,140,812,7:40:00 AM,10,7:44:00 AM,7:50:00 AM,6,0,0,,,,,,
3/6/15,DL,1143,CVG,ATL,6:00:00 AM,5:58:00 AM,-2,31,6:29:00 AM,91,105,68,373,7:37:00 AM,6,7:31:00 AM,7:43:00 AM,12,0,0,,,,,,
3/6/15,MQ,3355,CVG,MIA,6:00:00 AM,5:53:00 AM,-7,26,6:19:00 AM,158,161,130,948,8:29:00 AM,5,8:38:00 AM,8:34:00 AM,-4,0,0,,,,,,
3/6/15,EV,4148,CVG,EWR,6:15:00 AM,,,,,119,,,569,,,8:14:00 AM,,,0,1,C,,,,,
3/6/15,DL,1727,LGA,CVG,6:29:00 AM,6:27:00 AM,-2,27,6:54:00 AM,133,134,102,585,8:36:00 AM,5,8:42:00 AM,8:41:00 AM,-1,0,0,,,,,,
3/6/15,EV,4150,EWR,CVG,6:30:00 AM,,,,,135,,,569,,,8:45:00 AM,,,0,1,C,,,,,
3/6/15,EV,5426,EWR,CVG,6:30:00 AM,,,,,125,,,569,,,8:35:00 AM,,,0,1,A,,,,,
3/6/15,MQ,3213,CVG,ORD,6:30:00 AM,7:41:00 AM,71,33,8:14:00 AM,79,117,48,265,8:02:00 AM,36,6:49:00 AM,8:38:00 AM,109,0,0,,38,0,71,0,0
3/6/15,OO,6208,ORD,CVG,6:34:00 AM,6:59:00 AM,25,21,7:20:00 AM,75,68,42,265,9:02:00 AM,5,8:49:00 AM,9:07:00 AM,18,0,0,,0,0,18,0,0
3/6/15,OO,4811,BNA,CVG,6:40:00 AM,6:40:00 AM,0,37,7:17:00 AM,73,83,41,230,8:58:00 AM,5,8:53:00 AM,9:03:00 AM,10,0,0,,,,,,
3/6/15,DL,2315,CVG,ATL,7:15:00 AM,7:13:00 AM,-2,24,7:37:00 AM,98,112,72,373,8:49:00 AM,16,8:53:00 AM,9:05:00 AM,12,0,0,,,,,,
3/6/15,MQ,3491,DFW,CVG,7:20:00 AM,7:15:00 AM,-5,36,7:51:00 AM,129,147,99,812,1:30:00 AM,12,10:29:00 AM,10:42:00 AM,13,0,0,,,,,,
3/6/15,EV,5154,GRR,CVG,7:29:00 AM,7:33:00 AM,4,30,8:03:00 AM,68,78,43,268,8:46:00 AM,5,8:37:00 AM,8:51:00 AM,14,0,0,,,,,,
3/6/15,DL,2301,CVG,RSW,7:30:00 AM,7:29:00 AM,-1,17,7:46:00 AM,139,140,118,879,9:44:00 AM,5,9:49:00 AM,9:49:00 AM,0,0,0,,,,,,
3/6/15,DL,1148,ATL,CVG,7:30:00 AM,8:23:00 AM,53,38,9:01:00 AM,82,96,53,373,9:54:00 AM,5,8:52:00 AM,9:59:00 AM,67,0,0,,14,0,6,47,0
3/6/15,MQ,3059,ORD,CVG,7:35:00 AM,8:15:00 AM,40,14,8:29:00 AM,73,63,44,265,1:13:00 AM,5,9:48:00 AM,10:18:00 AM,30,0,0,,0,0,30,0,0
3/6/15,MQ,3069,CVG,ORD,7:39:00 AM,7:31:00 AM,-8,49,8:20:00 AM,86,123,50,265,8:10:00 AM,24,8:05:00 AM,8:34:00 AM,29,0,0,,29,0,0,0,0
3/6/15,OO,4637,MSP,CVG,8:04:00 AM,8:03:00 AM,-1,35,8:38:00 AM,115,121,80,596,1:58:00 AM,6,10:59:00 AM,11:04:00 AM,5,0,0,,,,,,
3/6/15,MQ,3429,CVG,DFW,8:15:00 AM,8:53:00 AM,38,22,9:15:00 AM,175,225,148,812,1:43:00 AM,55,10:10:00 AM,11:38:00 AM,88,0,0,,50,0,38,0,0
3/6/15,F9,1168,CVG,MCO,8:20:00 AM,8:40:00 AM,20,13,8:53:00 AM,120,130,110,757,1:43:00 AM,7,10:20:00 AM,10:50:00 AM,30,0,0,,10,0,20,0,0
3/6/15,DL,1741,CVG,SLC,8:30:00 AM,8:30:00 AM,0,22,8:52:00 AM,236,229,198,1450,1:10:00 AM,9,10:26:00 AM,10:19:00 AM,-7,0,0,,,,,,
3/6/15,MQ,2969,CVG,ORD,8:30:00 AM,10:37:00 AM,127,11,10:48:00 AM,99,85,46,265,1:34:00 AM,28,9:09:00 AM,11:02:00 AM,113,0,0,,0,0,113,0,0
3/6/15,OO,4458,MKE,CVG,8:30:00 AM,8:26:00 AM,-4,38,9:04:00 AM,83,95,52,318,1:56:00 AM,5,10:53:00 AM,11:01:00 AM,8,0,0,,,,,,
3/6/15,EV,4523,CVG,IAH,8:40:00 AM,1:14:00 PM,274,11,1:25:00 PM,166,170,152,871,1:57:00 AM,7,10:26:00 AM,3:04:00 PM,278,0,0,,4,0,274,0,0
3/6/15,MQ,3128,ORD,CVG,8:50:00 AM,9:02:00 AM,12,16,9:18:00 AM,71,62,42,265,1:00:00 AM,4,11:01:00 AM,11:04:00 AM,3,0,0,,,,,,
3/6/15,EV,4115,ORD,CVG,9:10:00 AM,,,,,75,,,265,,,11:25:00 AM,,,0,1,B,,,,,
3/6/15,EV,5677,CVG,EWR,9:15:00 AM,,,,,119,,,569,,,11:14:00 AM,,,0,1,C,,,,,
3/6/15,OO,5161,CVG,ORD,9:24:00 AM,9:38:00 AM,14,21,9:59:00 AM,80,80,51,265,9:50:00 AM,8,9:44:00 AM,9:58:00 AM,14,0,0,,,,,,
3/6/15,DL,2494,CVG,ATL,9:30:00 AM,10:40:00 AM,70,11,10:51:00 AM,90,87,70,373,1:01:00 AM,6,11:00:00 AM,12:07:00 PM,67,0,0,,0,0,3,64,0
3/6/15,DL,2527,CVG,FLL,9:30:00 AM,9:56:00 AM,26,11,10:07:00 AM,151,151,135,932,1:22:00 AM,5,12:01:00 PM,12:27:00 PM,26,0,0,,0,0,25,0,1
3/6/15,DL,1933,CVG,LAX,9:30:00 AM,9:27:00 AM,-3,12,9:39:00 AM,305,284,253,1900,1:52:00 AM,19,11:35:00 AM,11:11:00 AM,-24,0,0,,,,,,
3/6/15,DL,1502,CVG,TPA,9:30:00 AM,9:28:00 AM,-2,30,9:58:00 AM,125,143,109,773,1:47:00 AM,4,11:35:00 AM,11:51:00 AM,16,0,0,,16,0,0,0,0
3/6/15,EV,5090,CVG,RDU,9:30:00 AM,9:30:00 AM,0,11,9:41:00 AM,85,71,58,390,1:39:00 AM,2,10:55:00 AM,10:41:00 AM,-14,0,0,,,,,,
3/6/15,MQ,3150,MIA,CVG,9:31:00 AM,9:52:00 AM,21,23,10:15:00 AM,168,164,134,948,1:29:00 AM,7,12:19:00 PM,12:36:00 PM,17,0,0,,0,0,17,0,0
3/6/15,OO,4474,CVG,BNA,9:31:00 AM,9:32:00 AM,1,14,9:46:00 AM,67,77,51,230,9:37:00 AM,12,9:38:00 AM,9:49:00 AM,11,0,0,,,,,,
3/6/15,EV,5170,CVG,XNA,9:35:00 AM,9:28:00 AM,-7,26,9:54:00 AM,115,126,96,562,1:30:00 AM,4,10:30:00 AM,10:34:00 AM,4,0,0,,,,,,
3/6/15,DL,803,CVG,MCO,9:40:00 AM,9:38:00 AM,-2,12,9:50:00 AM,129,130,109,757,1:39:00 AM,9,11:49:00 AM,11:48:00 AM,-1,0,0,,,,,,
3/6/15,DL,2011,ATL,CVG,9:40:00 AM,10:40:00 AM,60,32,11:12:00 AM,85,97,58,373,1:10:00 AM,7,11:05:00 AM,12:17:00 PM,72,0,0,,12,0,43,17,0
3/6/15,EV,4638,EWR,CVG,9:41:00 AM,9:41:00 AM,0,16,9:57:00 AM,136,122,98,569,1:35:00 AM,8,11:57:00 AM,11:43:00 AM,-14,0,0,,,,,,
3/6/15,DL,1705,CVG,LGA,9:45:00 AM,10:14:00 AM,29,13,10:27:00 AM,121,93,75,585,1:42:00 AM,5,11:46:00 AM,11:47:00 AM,1,0,0,,,,,,
3/6/15,DL,1408,SLC,CVG,9:52:00 AM,9:51:00 AM,-1,15,10:06:00 AM,200,192,172,1450,1:58:00 AM,5,3:12:00 PM,3:03:00 PM,-9,0,0,,,,,,
3/6/15,DL,940,MSP,CVG,10:00:00 AM,10:32:00 AM,32,16,10:48:00 AM,110,97,77,596,1:05:00 AM,4,12:50:00 PM,1:09:00 PM,19,0,0,,0,0,0,19,0
3/6/15,OO,5643,DEN,CVG,10:00:00 AM,10:00:00 AM,0,33,10:33:00 AM,159,176,127,1069,1:40:00 AM,16,2:39:00 PM,2:56:00 PM,17,0,0,,17,0,0,0,0
3/6/15,MQ,3059,CVG,ORD,10:15:00 AM,10:37:00 AM,22,16,10:53:00 AM,85,81,49,265,1:42:00 AM,16,10:40:00 AM,10:58:00 AM,18,0,0,,0,0,0,18,0
3/6/15,EV,6023,ORD,CVG,10:20:00 AM,10:17:00 AM,-3,16,10:33:00 AM,74,69,41,265,1:14:00 AM,12,12:34:00 PM,12:26:00 PM,-8,0,0,,,,,,
3/6/15,OO,5259,IAH,CVG,10:25:00 AM,10:21:00 AM,-4,28,10:49:00 AM,137,135,103,871,1:32:00 AM,4,1:42:00 PM,1:36:00 PM,-6,0,0,,,,,,
3/6/15,DL,2301,RSW,CVG,10:30:00 AM,10:30:00 AM,0,8,10:38:00 AM,147,130,117,879,1:35:00 AM,5,12:57:00 PM,12:40:00 PM,-17,0,0,,,,,,
3/6/15,MQ,3491,CVG,DFW,10:54:00 AM,11:06:00 AM,12,12,11:18:00 AM,166,176,144,812,1:42:00 AM,20,12:40:00 PM,1:02:00 PM,22,0,0,,10,0,0,12,0
3/6/15,F9,1169,MCO,CVG,11:00:00 AM,11:30:00 AM,30,18,11:48:00 AM,125,132,107,757,1:35:00 AM,7,1:05:00 PM,1:42:00 PM,37,0,0,,17,0,0,20,0
3/6/15,MQ,3626,DFW,CVG,11:00:00 AM,10:57:00 AM,-3,13,11:10:00 AM,128,120,102,812,1:52:00 AM,5,2:08:00 PM,1:57:00 PM,-11,0,0,,,,,,
3/6/15,MQ,2999,ORD,CVG,11:20:00 AM,11:19:00 AM,-1,11,11:30:00 AM,70,54,40,265,1:10:00 AM,3,1:30:00 PM,1:13:00 PM,-17,0,0,,,,,,
3/6/15,EV,5090,RDU,CVG,11:30:00 AM,11:25:00 AM,-5,24,11:49:00 AM,98,101,72,390,1:01:00 AM,5,1:08:00 PM,1:06:00 PM,-2,0,0,,,,,,
3/6/15,OO,4650,CVG,MSP,11:30:00 AM,11:32:00 AM,2,30,12:02:00 PM,120,134,97,596,1:39:00 AM,7,12:30:00 PM,12:46:00 PM,16,0,0,,14,0,0,2,0
3/6/15,MQ,3530,CVG,ORD,11:36:00 AM,11:31:00 AM,-5,10,11:41:00 AM,84,67,47,265,1:28:00 AM,10,12:00:00 PM,11:38:00 AM,-22,0,0,,,,,,
3/6/15,DL,1281,CVG,ATL,11:45:00 AM,1:02:00 PM,77,13,1:15:00 PM,94,87,67,373,1:22:00 AM,7,1:19:00 PM,2:29:00 PM,70,0,0,,0,0,5,65,0
3/6/15,EV,4733,CVG,EWR,11:55:00 AM,,,,,119,,,569,,,1:54:00 PM,,,0,1,B,,,,,
3/6/15,OO,4821,CVG,ORD,12:00:00 PM,11:55:00 AM,-5,15,12:10:00 PM,77,79,57,265,1:07:00 AM,7,12:17:00 PM,12:14:00 PM,-3,0,0,,,,,,
3/6/15,DL,565,ATL,CVG,12:05:00 PM,12:30:00 PM,25,14,12:44:00 PM,84,76,57,373,1:41:00 AM,5,1:29:00 PM,1:46:00 PM,17,0,0,,0,0,1,16,0
3/6/15,DL,1581,LAX,CVG,12:20:00 PM,12:26:00 PM,6,32,12:58:00 PM,245,261,224,1900,1:42:00 AM,5,7:25:00 PM,7:47:00 PM,22,0,0,,16,0,6,0,0
3/6/15,EV,4115,CVG,ORD,12:27:00 PM,12:25:00 PM,-2,10,12:35:00 PM,73,74,49,265,1:24:00 AM,15,12:40:00 PM,12:39:00 PM,-1,0,0,,,,,,
3/6/15,DL,2527,FLL,CVG,12:41:00 PM,1:14:00 PM,33,13,1:27:00 PM,158,143,125,932,1:32:00 AM,5,3:19:00 PM,3:37:00 PM,18,0,0,,0,0,4,14,0
3/6/15,MQ,3054,CVG,JFK,12:50:00 PM,1:06:00 PM,16,20,1:26:00 PM,121,116,90,589,1:56:00 AM,6,2:51:00 PM,3:02:00 PM,11,0,0,,,,,,
3/6/15,DL,1502,TPA,CVG,1:00:00 PM,12:57:00 PM,-3,11,1:08:00 PM,131,122,108,773,1:56:00 AM,3,3:11:00 PM,2:59:00 PM,-12,0,0,,,,,,
3/6/15,OO,4821,ORD,CVG,1:00:00 PM,12:54:00 PM,-6,16,1:10:00 PM,70,66,45,265,1:55:00 AM,5,3:10:00 PM,3:00:00 PM,-10,0,0,,,,,,
3/6/15,EV,4357,CVG,IAH,1:04:00 PM,1:08:00 PM,4,15,1:23:00 PM,161,183,161,871,1:04:00 AM,7,2:45:00 PM,3:11:00 PM,26,0,0,,22,0,4,0,0
3/6/15,EV,4687,EWR,CVG,1:05:00 PM,1:22:00 PM,17,14,1:36:00 PM,132,130,109,569,1:25:00 AM,7,3:17:00 PM,3:32:00 PM,15,0,0,,0,0,10,5,0
3/6/15,OO,5201,IAH,CVG,1:08:00 PM,1:04:00 PM,-4,21,1:25:00 PM,137,148,107,871,1:12:00 AM,20,4:25:00 PM,4:32:00 PM,7,0,0,,,,,,
3/6/15,DL,228,MCO,CVG,1:11:00 PM,2:26:00 PM,75,21,2:47:00 PM,129,132,105,757,1:32:00 AM,6,3:20:00 PM,4:38:00 PM,78,0,0,,3,0,0,75,0
3/6/15,DL,697,CVG,MSP,1:30:00 PM,1:51:00 PM,21,9,2:00:00 PM,123,105,92,596,1:32:00 AM,4,2:33:00 PM,2:36:00 PM,3,0,0,,,,,,
3/6/15,DL,2103,CVG,MCO,1:45:00 PM,1:53:00 PM,8,8,2:01:00 PM,120,127,107,757,1:48:00 AM,12,3:45:00 PM,4:00:00 PM,15,0,0,,9,0,6,0,0
3/6/15,F9,1071,CVG,DFW,1:45:00 PM,2:22:00 PM,37,11,2:33:00 PM,145,148,130,812,1:43:00 AM,7,3:10:00 PM,3:50:00 PM,40,0,0,,20,0,0,20,0
3/6/15,MQ,3162,DFW,CVG,1:45:00 PM,2:27:00 PM,42,18,2:45:00 PM,128,124,101,812,1:26:00 AM,5,4:53:00 PM,5:31:00 PM,38,0,0,,0,0,38,0,0
3/6/15,MQ,2999,CVG,ORD,2:00:00 PM,1:54:00 PM,-6,16,2:10:00 PM,88,87,51,265,1:01:00 AM,20,2:28:00 PM,2:21:00 PM,-7,0,0,,,,,,
3/6/15,DL,1417,CVG,ATL,2:14:00 PM,2:31:00 PM,17,11,2:42:00 PM,101,86,68,373,1:50:00 AM,7,3:55:00 PM,3:57:00 PM,2,0,0,,,,,,
3/6/15,EV,5239,CVG,PIT,2:15:00 PM,2:12:00 PM,-3,8,2:20:00 PM,68,54,40,256,1:00:00 AM,6,3:23:00 PM,3:06:00 PM,-17,0,0,,,,,,
3/6/15,OO,4991,CVG,ORD,2:19:00 PM,2:15:00 PM,-4,15,2:30:00 PM,80,74,51,265,1:21:00 AM,8,2:39:00 PM,2:29:00 PM,-10,0,0,,,,,,
3/6/15,DL,333,ATL,CVG,2:22:00 PM,2:22:00 PM,0,18,2:40:00 PM,87,82,58,373,1:38:00 AM,6,3:49:00 PM,3:44:00 PM,-5,0,0,,,,,,
3/6/15,MQ,3626,CVG,DFW,2:35:00 PM,2:25:00 PM,-10,10,2:35:00 PM,165,162,120,812,1:35:00 AM,32,4:20:00 PM,4:07:00 PM,-13,0,0,,,,,,
3/6/15,MQ,2963,JFK,CVG,3:10:00 PM,3:11:00 PM,1,15,3:26:00 PM,145,133,111,589,1:17:00 AM,7,5:35:00 PM,5:24:00 PM,-11,0,0,,,,,,
3/6/15,OO,4990,CVG,IAH,3:14:00 PM,3:46:00 PM,32,12,3:58:00 PM,156,144,127,871,1:05:00 AM,5,4:50:00 PM,5:10:00 PM,20,0,0,,0,0,3,17,0
3/6/15,MQ,3274,ORD,CVG,3:30:00 PM,4:01:00 PM,31,19,4:20:00 PM,66,68,41,265,1:01:00 AM,8,5:36:00 PM,6:09:00 PM,33,0,0,,2,0,15,16,0
3/6/15,OO,5157,IAH,CVG,3:38:00 PM,3:32:00 PM,-6,14,3:46:00 PM,137,135,115,871,1:41:00 AM,6,6:55:00 PM,6:47:00 PM,-8,0,0,,,,,,
3/6/15,EV,4716,ORD,CVG,3:40:00 PM,3:38:00 PM,-2,12,3:50:00 PM,73,86,43,265,1:33:00 AM,31,5:53:00 PM,6:04:00 PM,11,0,0,,,,,,
3/6/15,EV,4629,CVG,EWR,3:47:00 PM,4:37:00 PM,50,9,4:46:00 PM,113,105,86,569,1:12:00 AM,10,5:40:00 PM,6:22:00 PM,42,0,0,,0,0,27,15,0
3/6/15,F9,1070,DFW,CVG,3:50:00 PM,4:35:00 PM,45,19,4:54:00 PM,130,124,99,812,1:33:00 AM,6,7:00:00 PM,7:39:00 PM,39,0,0,,14,0,5,20,0
3/6/15,DL,1833,CVG,LAX,4:00:00 PM,4:15:00 PM,15,17,4:32:00 PM,300,275,255,1900,1:47:00 AM,3,6:00:00 PM,5:50:00 PM,-10,0,0,,,,,,
3/6/15,EV,3954,EWR,CVG,4:00:00 PM,4:06:00 PM,6,18,4:24:00 PM,132,132,102,569,1:06:00 AM,12,6:12:00 PM,6:18:00 PM,6,0,0,,,,,,
3/6/15,OO,4505,CVG,CLT,4:00:00 PM,4:08:00 PM,8,16,4:24:00 PM,88,80,60,335,1:24:00 AM,4,5:28:00 PM,5:28:00 PM,0,0,0,,,,,,
3/6/15,DL,63,CVG,BOS,4:04:00 PM,4:23:00 PM,19,12,4:35:00 PM,126,105,91,752,1:06:00 AM,2,6:10:00 PM,6:08:00 PM,-2,0,0,,,,,,
3/6/15,DL,1894,CVG,SFO,4:10:00 PM,4:10:00 PM,0,11,4:21:00 PM,304,298,268,2036,1:49:00 AM,19,6:14:00 PM,6:08:00 PM,-6,0,0,,,,,,
3/6/15,DL,1138,ATL,CVG,4:10:00 PM,4:11:00 PM,1,17,4:28:00 PM,86,86,62,373,1:30:00 AM,7,5:36:00 PM,5:37:00 PM,1,0,0,,,,,,
3/6/15,DL,1896,CVG,MCO,4:15:00 PM,5:20:00 PM,65,14,5:34:00 PM,126,133,111,757,1:25:00 AM,8,6:21:00 PM,7:33:00 PM,72,0,0,,7,0,0,65,0
3/6/15,EV,5239,PIT,CVG,4:15:00 PM,4:13:00 PM,-2,22,4:35:00 PM,60,77,50,256,1:25:00 AM,5,5:15:00 PM,5:30:00 PM,15,0,0,,15,0,0,0,0
3/6/15,MQ,3246,DFW,CVG,4:15:00 PM,4:48:00 PM,33,12,5:00:00 PM,129,115,99,812,1:39:00 AM,4,7:24:00 PM,7:43:00 PM,19,0,0,,0,0,16,3,0
3/6/15,MQ,3689,ORD,CVG,4:15:00 PM,4:14:00 PM,-1,18,4:32:00 PM,69,67,41,265,1:13:00 AM,8,6:24:00 PM,6:21:00 PM,-3,0,0,,,,,,
3/6/15,DL,2103,MCO,CVG,4:25:00 PM,5:02:00 PM,37,13,5:15:00 PM,128,124,106,757,1:01:00 AM,5,6:33:00 PM,7:06:00 PM,33,0,0,,0,0,20,13,0
3/6/15,DL,1251,CVG,ATL,4:34:00 PM,4:31:00 PM,-3,9,4:40:00 PM,94,86,69,373,1:49:00 AM,8,6:08:00 PM,5:57:00 PM,-11,0,0,,,,,,
3/6/15,EV,5388,XNA,CVG,4:38:00 PM,5:20:00 PM,42,15,5:35:00 PM,98,90,71,562,1:46:00 AM,4,7:16:00 PM,7:50:00 PM,34,0,0,,0,0,0,34,0
3/6/15,DL,62,BOS,CVG,5:00:00 PM,5:01:00 PM,1,24,5:25:00 PM,143,146,116,752,1:21:00 AM,6,7:23:00 PM,7:27:00 PM,4,0,0,,,,,,
3/6/15,DL,1208,SLC,CVG,5:05:00 PM,5:04:00 PM,-1,13,5:17:00 PM,196,179,162,1450,2:59:00 AM,4,10:21:00 PM,10:03:00 PM,-18,0,0,,,,,,
3/6/15,OO,6213,CVG,ORD,5:16:00 PM,5:25:00 PM,9,18,5:43:00 PM,84,83,54,265,1:37:00 AM,11,5:40:00 PM,5:48:00 PM,8,0,0,,,,,,
3/6/15,MQ,3162,CVG,DFW,5:20:00 PM,6:04:00 PM,44,10,6:14:00 PM,165,219,135,812,1:29:00 AM,74,7:05:00 PM,8:43:00 PM,98,0,0,,54,0,8,36,0
3/6/15,OO,4697,BNA,CVG,5:21:00 PM,5:24:00 PM,3,16,5:40:00 PM,64,67,47,230,1:27:00 AM,4,7:25:00 PM,7:31:00 PM,6,0,0,,,,,,
3/6/15,EV,5037,CVG,DTW,5:52:00 PM,5:59:00 PM,7,11,6:10:00 PM,71,64,44,229,1:54:00 AM,9,7:03:00 PM,7:03:00 PM,0,0,0,,,,,,
3/6/15,OO,4505,CLT,CVG,5:54:00 PM,6:04:00 PM,10,18,6:22:00 PM,90,88,66,335,1:28:00 AM,4,7:24:00 PM,7:32:00 PM,8,0,0,,,,,,
3/6/15,MQ,3567,CVG,MIA,6:00:00 PM,5:57:00 PM,-3,11,6:08:00 PM,159,149,133,948,2:21:00 AM,5,8:39:00 PM,8:26:00 PM,-13,0,0,,,,,,
3/6/15,MQ,3274,CVG,ORD,6:03:00 PM,6:34:00 PM,31,10,6:44:00 PM,87,108,49,265,1:33:00 AM,49,6:30:00 PM,7:22:00 PM,52,0,0,,21,0,0,31,0
3/6/15,MQ,3258,DFW,CVG,6:10:00 PM,6:12:00 PM,2,14,6:26:00 PM,129,121,100,812,2:06:00 AM,7,9:19:00 PM,9:13:00 PM,-6,0,0,,,,,,
3/6/15,DL,1259,CVG,ATL,6:21:00 PM,6:22:00 PM,1,16,6:38:00 PM,99,93,70,373,1:48:00 AM,7,8:00:00 PM,7:55:00 PM,-5,0,0,,,,,,
3/6/15,EV,4194,CVG,IAH,6:27:00 PM,6:40:00 PM,13,8,6:48:00 PM,173,155,138,871,2:06:00 AM,9,8:20:00 PM,8:15:00 PM,-5,0,0,,,,,,
3/6/15,MQ,2907,ORD,CVG,6:40:00 PM,8:03:00 PM,83,29,8:32:00 PM,69,81,43,265,2:15:00 AM,9,8:49:00 PM,10:24:00 PM,95,0,0,,12,0,83,0,0
3/6/15,EV,4352,CVG,EWR,6:42:00 PM,6:44:00 PM,2,16,7:00:00 PM,113,119,88,569,2:28:00 AM,15,8:35:00 PM,8:43:00 PM,8,0,0,,,,,,
